ts,site_id,line_id,event_type,trace_id,job_id,paper_grade,flute,speed_mpm,steam_c,glue_gap_um,moisture_pct,wrap_arm_pos,vibration_mm_s,edge_status,cloud_fallback,optimizer,objective_waste,objective_throughput,objective_stability,candidate_speed_mpm,candidate_steam_c,candidate_glue_gap_um,predicted_setup_waste_kg,predicted_dry_end_waste_pct,edge_version,ingest_ms,prefilter_ms,drift_ms,inference_ms,decision_ms,edge_cpu_pct,edge_mem_pct,ws_clients,tsdb_lag_ms,alerts_queue_depth,action_id,effect_eval_window_s,pre_dry_end_waste_pct,post_dry_end_waste_pct,action_effect_waste_saved_kg,effect_confidence,action_title,action_steps_json,action_confidence,action_valid_for_s,action_source,forecast_horizon_s,forecast_setup_waste_kg_mean,forecast_setup_waste_kg_p90,forecast_setup_waste_kg_p10,forecast_dry_end_waste_pct_mean,next_job_id,changeover_eta_min,next_paper_grade,next_flute,suggested_speed_mpm,suggested_steam_c,suggested_glue_gap_um,expected_setup_waste_kg_low,expected_setup_waste_kg_high,operator_response,operator_latency_ms,operator_notes,channel,drift_method,drift_score,drift_status,drift_threshold,Start shift time,End shift time
2025-07-31 06:12:00,PLANT-02,LINE-B,alert,tr-856576-566769,job-893438-408344,Kraft 120gsm,E,266.0,177.0,697,6.02,47,0.93,ok,0,Edge Optimizer v3.1,1,1,1,273.41,181.84,668.17,45.3,1.83,edge-1.9.4,241,53,93,75,74,78.2,55.9,2,206,4,act-487683-457866,1800,2.71,2.52,7.8,0.47,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.88,900,edge,900,57.4,56.1,47.7,1.81,job-141527-987122,45,Kraft 120gsm,B,271.38,183.37,695.06,47.7,56.1,acknowledged,459,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.11,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 06:24:00,PLANT-03,LINE-B,setup,tr-438783-920521,job-700735-757041,White Top 170gsm,B,207.0,183.0,720,6.54,56,1.57,ok,0,Edge Optimizer v3.1,0,0,0,216.86,182.61,672.1,86.1,2.5,edge-1.9.4,278,99,77,73,103,49.0,50.3,2,481,5,act-403657-180161,1800,2.56,2.43,10.1,0.85,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.62,900,edge,900,93.5,81.3,89.1,2.59,job-824557-747366,27,Medium 112gsm,E,216.79,185.51,680.85,89.1,81.3,acknowledged,631,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.33,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 06:36:00,PLANT-01,LINE-C,run,tr-572302-117290,job-912288-418982,White Top 170gsm,C,198.0,184.0,839,6.52,62,1.66,ok,1,Edge Optimizer v3.1,0,1,0,204.59,179.86,842.14,86.5,2.88,edge-1.9.4,178,45,92,39,77,65.6,58.4,2,276,1,act-861893-487800,1800,3.59,3.41,3.3,0.71,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.68,900,edge,900,99.7,90.1,67.1,2.93,job-590431-798233,27,White Top 170gsm,B,196.63,178.74,850.08,67.1,90.1,acknowledged,372,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.26,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 06:48:00,PLANT-01,LINE-C,adjust,tr-331679-898625,job-225307-276185,Testliner 200gsm,BC,175.0,185.0,1174,6.67,66,1.89,ok,1,Edge Optimizer v3.1,0,1,1,179.81,177.72,1173.56,103.3,3.98,edge-1.9.4,230,97,92,65,113,61.8,39.6,2,276,1,act-348692-128806,1800,4.63,4.36,9.7,0.8,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.72,900,edge,900,111.7,123.8,111.5,4.31,job-739589-327777,50,Testliner 150gsm,B,180.37,180.93,1134.04,111.5,123.8,acknowledged,399,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.25,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 07:00:00,PLANT-01,LINE-A,alert,tr-938223-392970,job-379279-691974,White Top 170gsm,C,195.0,190.0,940,6.78,44,1.63,ok,1,Edge Optimizer v3.1,1,0,1,199.34,189.27,942.6,86.7,3.03,edge-1.9.4,280,107,97,82,93,72.0,62.5,6,240,2,act-543780-672418,1800,3.53,2.94,8.7,0.72,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.77,900,edge,900,98.0,86.0,73.8,3.09,job-375715-589133,38,White Top 200gsm,BC,196.79,188.9,928.5,73.8,86.0,acknowledged,320,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.52,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 07:12:00,PLANT-02,LINE-B,run,tr-169535-867980,job-734686-143197,Kraft 120gsm,B,206.0,185.0,757,7.1,60,1.05,ok,0,Edge Optimizer v3.1,0,1,1,192.29,192.8,705.76,61.0,2.64,edge-1.9.4,238,87,50,69,75,60.1,47.8,1,181,3,act-560338-917261,1800,2.77,2.05,10.8,0.77,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.61,900,edge,900,54.3,65.8,47.9,2.49,job-612820-753903,34,Medium 140gsm,B,192.82,192.45,735.8,47.9,65.8,acknowledged,346,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.0,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 07:24:00,PLANT-01,LINE-A,adjust,tr-421340-143401,job-902659-432477,White Top 170gsm,C,185.0,190.0,972,6.93,74,1.06,ok,1,Edge Optimizer v3.1,1,1,1,194.36,190.36,1046.55,101.3,3.3,edge-1.9.4,263,102,86,90,71,76.0,68.2,5,419,2,act-107948-102798,1800,3.22,2.68,2.4,0.65,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.59,900,edge,900,88.5,90.6,61.7,3.5,job-240022-483335,43,White Top 170gsm,C,193.06,190.33,1063.05,61.7,90.6,acknowledged,369,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.47,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 07:36:00,PLANT-01,LINE-B,alert,tr-897892-989567,job-370507-903327,Kraft 120gsm,E,267.0,184.0,655,6.02,62,1.12,ok,0,Edge Optimizer v3.1,0,1,0,276.43,189.73,627.18,64.6,1.46,edge-1.9.4,195,34,104,104,111,81.3,43.4,5,148,1,act-417538-868808,1800,2.18,2.02,9.7,0.45,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.66,900,edge,900,71.3,65.4,57.4,1.4,job-479430-837162,33,Testliner 200gsm,C,275.2,188.34,628.63,57.4,65.4,acknowledged,663,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.14,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 07:48:00,PLANT-01,LINE-A,setup,tr-113316-600900,job-598525-974841,Kraft 180gsm,BC,173.0,190.0,1088,6.2,55,0.75,ok,1,Edge Optimizer v3.1,1,1,0,166.82,191.1,1187.12,119.3,4.1,edge-1.9.4,212,92,83,88,78,61.9,45.3,3,194,3,act-985159-876828,1800,4.19,3.87,9.1,0.65,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.59,900,edge,900,119.1,121.6,104.8,4.14,job-196988-177433,30,White Top 170gsm,B,164.48,189.66,1131.46,104.8,121.6,acknowledged,782,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.56,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 08:00:00,PLANT-03,LINE-C,adjust,tr-261267-387593,job-124768-995803,Medium 140gsm,B,204.0,190.0,744,6.12,75,1.46,ok,1,Edge Optimizer v3.1,1,0,1,209.36,197.17,746.69,108.7,2.96,edge-1.9.4,169,52,69,43,90,65.5,73.4,5,153,4,act-906420-263089,1800,2.62,2.32,8.1,0.5,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.74,900,edge,900,115.2,105.2,113.3,2.84,job-954914-946877,33,Medium 112gsm,B,198.93,195.37,727.35,113.3,105.2,acknowledged,487,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.15,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 08:12:00,PLANT-03,LINE-B,setup,tr-856947-700422,job-302859-173082,Medium 112gsm,E,267.0,176.0,685,6.29,59,1.5,ok,0,Edge Optimizer v3.1,1,0,1,283.5,170.0,708.96,59.3,1.66,edge-1.9.4,205,74,100,58,85,66.5,51.8,1,273,3,act-609654-201293,1800,2.48,1.87,10.4,0.71,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.95,900,edge,900,48.3,59.9,69.8,1.48,job-744155-919816,34,Kraft 120gsm,E,281.84,170.0,708.4,69.8,59.9,acknowledged,180,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.06,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 08:24:00,PLANT-03,LINE-C,adjust,tr-493155-867637,job-338779-531597,Medium 140gsm,B,214.0,179.0,755,6.41,66,0.87,ok,0,Edge Optimizer v3.1,0,0,0,220.35,181.73,792.18,110.1,2.68,edge-1.9.4,209,96,93,117,117,89.6,45.2,3,351,3,act-887345-114119,1800,2.88,2.88,4.2,0.58,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.59,900,edge,900,109.2,111.8,100.8,2.96,job-906799-663949,36,Kraft 180gsm,BC,214.94,179.63,835.57,100.8,111.8,acknowledged,835,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.35,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 08:36:00,PLANT-02,LINE-B,setup,tr-437824-108433,job-638650-798256,Testliner 150gsm,C,185.0,190.0,934,6.47,64,1.47,ok,1,Edge Optimizer v3.1,0,1,0,188.58,200.0,908.12,94.8,3.17,edge-1.9.4,218,94,39,73,77,66.6,59.6,2,326,5,act-218892-322092,1800,2.88,2.55,10.4,0.68,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.67,900,edge,900,75.3,108.4,89.9,3.05,job-772907-610976,45,Medium 112gsm,E,195.68,200.0,910.31,89.9,108.4,acknowledged,564,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.24,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 08:48:00,PLANT-02,LINE-B,adjust,tr-345326-306473,job-750396-235354,Kraft 120gsm,B,207.0,185.0,797,6.6,70,2.15,ok,0,Edge Optimizer v3.1,1,0,1,196.32,180.69,789.44,70.0,2.37,edge-1.9.4,176,87,72,91,54,57.8,54.5,1,407,2,act-634984-480304,1800,2.53,2.34,5.9,0.81,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.72,900,edge,900,65.2,72.8,56.5,2.26,job-183256-385283,42,Medium 140gsm,C,191.73,180.89,788.16,56.5,72.8,acknowledged,481,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.31,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 09:00:00,PLANT-02,LINE-C,run,tr-361553-641873,job-793750-606536,Testliner 200gsm,BC,157.0,193.0,1059,6.76,60,0.83,ok,0,Edge Optimizer v3.1,0,0,0,159.77,200.0,1106.9,110.9,3.52,edge-1.9.4,257,70,86,58,86,60.0,51.2,5,166,7,act-532752-837626,1800,3.83,3.52,11.3,0.53,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.79,900,edge,900,123.9,108.9,100.9,3.53,job-260309-531994,42,Medium 112gsm,E,162.19,198.65,1142.28,100.9,108.9,acknowledged,336,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.38,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 09:12:00,PLANT-02,LINE-C,adjust,tr-898662-341874,job-112990-697395,White Top 170gsm,C,178.0,187.0,879,6.32,72,3.04,warning,1,Edge Optimizer v3.1,0,0,0,188.9,194.08,856.22,88.1,3.02,edge-1.9.4,214,64,33,93,74,64.1,79.0,5,446,5,act-881664-686123,1800,3.09,2.58,10.3,0.77,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.71,900,edge,900,86.2,98.3,68.5,3.05,job-769767-383141,42,White Top 170gsm,C,188.46,195.48,855.52,68.5,98.3,acknowledged,431,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.34,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 09:24:00,PLANT-02,LINE-C,adjust,tr-840255-491726,job-890372-821348,Kraft 120gsm,B,240.0,180.0,799,6.23,50,0.83,ok,1,Edge Optimizer v3.1,1,1,1,238.25,180.36,783.83,46.9,2.38,edge-1.9.4,181,89,100,96,69,77.0,52.9,6,257,2,act-731913-861057,1800,2.87,2.51,5.9,0.77,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.77,900,edge,900,57.4,68.1,57.6,2.35,job-960512-954001,46,Kraft 180gsm,C,236.34,181.95,787.12,57.6,68.1,acknowledged,797,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.18,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 09:36:00,PLANT-01,LINE-C,alert,tr-311078-357733,job-288324-331501,White Top 170gsm,C,189.0,181.0,943,6.63,55,1.85,ok,1,Edge Optimizer v3.1,1,0,0,191.87,183.24,930.96,74.8,3.08,edge-1.9.4,159,62,72,92,89,67.3,48.5,2,464,3,act-159534-345161,1800,3.15,3.15,10.3,0.54,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.73,900,edge,900,87.1,94.1,83.1,3.13,job-665271-250978,33,Testliner 150gsm,B,192.6,183.77,867.18,83.1,94.1,acknowledged,667,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.22,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 09:48:00,PLANT-01,LINE-C,adjust,tr-600597-386931,job-920580-782196,Medium 140gsm,B,228.0,176.0,772,6.61,58,1.48,ok,1,Edge Optimizer v3.1,0,1,0,238.1,174.89,814.24,106.1,2.43,edge-1.9.4,154,82,97,90,69,47.4,50.3,7,288,0,act-754386-764085,1800,2.58,2.58,10.3,0.57,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.62,900,edge,900,111.5,134.6,110.3,2.49,job-998623-339954,38,Testliner 150gsm,C,234.37,177.07,802.73,110.3,134.6,acknowledged,573,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.03,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 10:00:00,PLANT-02,LINE-A,run,tr-853825-125879,job-175342-422954,Testliner 200gsm,C,181.0,188.0,975,6.14,52,2.28,ok,1,Edge Optimizer v3.1,1,0,1,178.27,178.31,955.85,107.5,3.42,edge-1.9.4,188,88,99,100,96,70.9,83.9,5,243,5,act-170862-571898,1800,3.41,3.1,5.4,0.67,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.76,900,edge,900,103.1,139.6,108.1,3.33,job-395276-646322,32,Kraft 180gsm,C,174.62,179.64,952.73,108.1,139.6,acknowledged,718,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.37,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 10:12:00,PLANT-02,LINE-B,setup,tr-791495-765062,job-417200-945930,Medium 112gsm,B,214.0,188.0,823,6.55,50,2.36,ok,1,Edge Optimizer v3.1,0,0,0,213.59,180.71,951.42,51.6,2.36,edge-1.9.4,244,89,97,123,84,71.7,50.4,1,275,3,act-683651-852829,1800,2.45,1.84,11.1,0.84,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.7,900,edge,900,66.4,63.3,46.2,2.57,job-958982-294011,16,White Top 200gsm,C,206.61,182.84,901.55,46.2,63.3,acknowledged,256,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.66,drifting,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 10:24:00,PLANT-01,LINE-C,alert,tr-849856-627741,job-878587-220250,Kraft 180gsm,C,213.0,186.0,927,6.04,64,2.01,ok,1,Edge Optimizer v3.1,0,1,1,213.14,182.64,837.01,124.3,3.3,edge-1.9.4,239,83,43,69,79,77.9,57.1,5,65,2,act-676742-704343,1800,3.28,2.71,1.0,0.78,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.61,900,edge,900,96.6,108.3,110.6,3.36,job-778631-178289,27,Kraft 180gsm,C,210.17,185.99,804.29,110.6,108.3,acknowledged,731,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.26,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 10:36:00,PLANT-03,LINE-B,setup,tr-355517-258996,job-938319-670977,White Top 200gsm,C,208.0,191.0,883,6.55,69,0.56,ok,0,Edge Optimizer v3.1,0,0,1,203.53,184.34,772.64,109.7,3.1,edge-1.9.4,214,59,56,76,81,55.5,70.5,6,275,1,act-762939-404643,1800,3.68,3.25,13.5,0.67,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.8,900,edge,900,100.9,116.7,100.2,3.29,job-173527-496662,41,White Top 200gsm,C,197.59,182.1,765.68,100.2,116.7,acknowledged,455,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.2,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 10:48:00,PLANT-03,LINE-A,setup,tr-938623-994870,job-800463-720924,White Top 170gsm,B,247.0,176.0,736,5.87,44,0.82,ok,0,Edge Optimizer v3.1,1,0,0,235.73,173.7,785.04,83.3,2.31,edge-1.9.4,241,63,87,63,77,69.9,47.7,3,189,2,act-433031-873201,1800,2.37,1.84,7.7,0.56,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.63,900,edge,900,84.4,96.0,78.7,2.48,job-929622-620019,49,Medium 112gsm,B,235.73,171.34,813.0,78.7,96.0,acknowledged,412,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.15,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 11:00:00,PLANT-01,LINE-B,setup,tr-711064-434991,job-150171-202553,White Top 170gsm,B,223.0,188.0,922,6.56,57,0.4,ok,1,Edge Optimizer v3.1,0,1,0,223.97,182.09,890.26,81.3,2.55,edge-1.9.4,212,92,89,84,124,75.5,51.7,3,506,5,act-107682-675495,1800,2.22,1.78,9.8,0.79,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.63,900,edge,900,98.3,83.5,72.3,2.62,job-426148-254374,31,Medium 140gsm,C,222.48,179.03,907.35,72.3,83.5,acknowledged,370,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.53,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 11:12:00,PLANT-01,LINE-B,alert,tr-359496-177808,job-450762-242332,White Top 200gsm,C,183.0,195.0,842,6.65,56,1.72,ok,1,Edge Optimizer v3.1,1,0,0,167.95,197.71,978.91,112.2,3.08,edge-1.9.4,167,72,124,80,56,66.5,54.9,1,411,2,act-549258-684954,1800,3.42,2.96,8.8,0.9,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.82,900,edge,900,118.2,121.8,108.6,3.37,job-492628-105948,31,Medium 112gsm,E,168.19,196.45,990.54,108.6,121.8,acknowledged,536,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.32,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 11:24:00,PLANT-02,LINE-A,run,tr-434541-677318,job-906118-530107,Medium 112gsm,E,267.0,175.0,701,6.21,43,1.41,ok,1,Edge Optimizer v3.1,0,0,0,276.1,170.44,627.05,69.4,2.08,edge-1.9.4,172,64,43,85,61,48.6,50.9,4,213,5,act-899300-825637,1800,2.03,1.77,8.4,0.74,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.79,900,edge,900,59.2,87.8,56.0,2.23,job-528259-530940,26,Medium 112gsm,B,266.44,172.08,622.41,56.0,87.8,acknowledged,197,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.5,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 11:36:00,PLANT-01,LINE-C,adjust,tr-688625-267212,job-505052-411094,Medium 140gsm,C,197.0,189.0,1050,6.78,54,0.43,ok,1,Edge Optimizer v3.1,0,1,1,196.32,196.22,1046.2,114.1,2.96,edge-1.9.4,155,96,93,93,98,45.9,46.0,5,235,3,act-151123-505822,1800,3.66,3.3,5.3,0.75,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.68,900,edge,900,121.6,119.7,102.5,2.9,job-209640-393781,44,Medium 140gsm,C,191.94,197.44,1076.27,102.5,119.7,acknowledged,457,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.35,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 11:48:00,PLANT-02,LINE-C,alert,tr-637196-353087,job-454864-989018,White Top 200gsm,BC,188.0,186.0,1164,5.98,59,2.62,ok,0,Edge Optimizer v3.1,1,1,1,202.19,185.02,1192.9,118.3,4.05,edge-1.9.4,224,94,120,122,116,61.4,85.4,3,398,7,act-609396-288384,1800,4.19,3.69,5.3,0.82,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.81,900,edge,900,110.1,115.6,101.5,4.21,job-290935-822134,32,Testliner 200gsm,C,205.08,183.38,1265.89,101.5,115.6,acknowledged,494,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.19,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 12:00:00,PLANT-03,LINE-B,adjust,tr-156307-391135,job-176188-869068,Testliner 200gsm,C,188.0,190.0,918,6.82,67,1.14,ok,0,Edge Optimizer v3.1,0,1,1,192.06,190.81,912.38,115.5,3.25,edge-1.9.4,224,107,57,53,45,69.0,71.4,3,80,6,act-724136-189218,1800,3.93,3.5,12.2,0.92,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.79,900,edge,900,120.1,123.4,88.1,3.41,job-657109-535219,39,Testliner 150gsm,B,193.43,193.32,969.25,88.1,123.4,acknowledged,318,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.24,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 12:12:00,PLANT-01,LINE-C,alert,tr-269879-407906,job-175690-110074,Kraft 180gsm,BC,162.0,194.0,1038,6.99,50,1.51,ok,1,Edge Optimizer v3.1,1,1,0,160.26,191.06,1129.59,103.4,4.18,edge-1.9.4,255,111,72,54,96,59.4,36.2,6,291,2,act-211976-710926,1800,4.07,4.07,9.5,0.74,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.67,900,edge,900,121.4,127.7,102.3,4.03,job-266925-378981,23,Kraft 120gsm,B,159.34,194.29,1157.5,102.3,127.7,acknowledged,451,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.55,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 12:24:00,PLANT-02,LINE-B,run,tr-636842-528121,job-597208-242354,Kraft 120gsm,E,241.0,175.0,644,6.7,61,1.84,ok,0,Edge Optimizer v3.1,1,1,1,232.91,184.16,575.76,78.1,1.72,edge-1.9.4,187,107,37,51,65,83.1,50.2,1,325,2,act-900396-597219,1800,2.89,2.36,7.1,0.58,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.86,900,edge,900,63.2,64.4,57.5,1.72,job-992025-835758,45,Medium 112gsm,E,230.19,186.46,579.83,57.5,64.4,acknowledged,495,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.37,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
2025-07-31 12:36:00,PLANT-03,LINE-A,run,tr-414642-396738,job-451397-664912,Kraft 120gsm,B,220.0,179.0,772,6.81,50,1.46,ok,0,Edge Optimizer v3.1,1,0,1,203.7,184.95,862.56,57.1,2.51,edge-1.9.4,180,59,58,75,60,73.8,49.7,1,371,5,act-226584-479661,1800,2.52,2.35,3.3,0.79,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.89,900,edge,900,54.4,64.0,42.1,2.62,job-635654-675425,27,White Top 200gsm,C,202.59,180.79,834.63,42.1,64.0,acknowledged,533,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.43,normal,0.6,2025-07-31 06:00:00,2025-07-31 14:00:00
